"pattern","sequence","blockID","blockSize","allocation"
9,489,150,2,"colistin"
9,490,150,2,"saline"
9,491,151,4,"colistin"
9,492,151,4,"saline"
9,493,151,4,"saline"
9,494,151,4,"colistin"
9,495,152,4,"saline"
9,496,152,4,"colistin"
9,497,152,4,"colistin"
9,498,152,4,"saline"
9,499,153,2,"colistin"
9,500,153,2,"saline"
9,501,154,2,"colistin"
9,502,154,2,"saline"
9,503,155,4,"colistin"
9,504,155,4,"saline"
9,505,155,4,"saline"
9,506,155,4,"colistin"
9,507,156,6,"colistin"
9,508,156,6,"saline"
9,509,156,6,"saline"
9,510,156,6,"colistin"
9,511,156,6,"saline"
9,512,156,6,"colistin"
9,513,157,2,"saline"
9,514,157,2,"colistin"
9,515,158,4,"colistin"
9,516,158,4,"saline"
9,517,158,4,"colistin"
9,518,158,4,"saline"
9,519,159,4,"saline"
9,520,159,4,"colistin"
9,521,159,4,"saline"
9,522,159,4,"colistin"
9,523,160,2,"colistin"
9,524,160,2,"saline"
9,525,161,4,"colistin"
9,526,161,4,"colistin"
9,527,161,4,"saline"
9,528,161,4,"saline"
9,529,162,2,"saline"
9,530,162,2,"colistin"
9,531,163,6,"saline"
9,532,163,6,"colistin"
9,533,163,6,"colistin"
9,534,163,6,"saline"
9,535,163,6,"colistin"
9,536,163,6,"saline"
9,537,164,4,"colistin"
9,538,164,4,"colistin"
9,539,164,4,"saline"
9,540,164,4,"saline"
9,541,165,2,"colistin"
9,542,165,2,"saline"
9,543,166,4,"saline"
9,544,166,4,"colistin"
9,545,166,4,"colistin"
9,546,166,4,"saline"
9,547,167,4,"colistin"
9,548,167,4,"saline"
9,549,167,4,"saline"
9,550,167,4,"colistin"
9,551,168,2,"saline"
9,552,168,2,"colistin"
9,553,169,2,"saline"
9,554,169,2,"colistin"
9,555,170,4,"saline"
9,556,170,4,"colistin"
9,557,170,4,"colistin"
9,558,170,4,"saline"
9,559,171,2,"saline"
9,560,171,2,"colistin"
9,561,172,6,"saline"
9,562,172,6,"saline"
9,563,172,6,"colistin"
9,564,172,6,"colistin"
9,565,172,6,"colistin"
9,566,172,6,"saline"
9,567,173,2,"saline"
9,568,173,2,"colistin"
9,569,174,2,"saline"
9,570,174,2,"colistin"
9,571,175,4,"saline"
9,572,175,4,"colistin"
9,573,175,4,"colistin"
9,574,175,4,"saline"
9,575,176,2,"colistin"
9,576,176,2,"saline"
9,577,177,2,"colistin"
9,578,177,2,"saline"
9,579,178,2,"saline"
9,580,178,2,"colistin"
9,581,179,2,"saline"
9,582,179,2,"colistin"
9,583,180,2,"saline"
9,584,180,2,"colistin"
9,585,181,2,"saline"
9,586,181,2,"colistin"
9,587,182,2,"saline"
9,588,182,2,"colistin"
9,589,183,4,"saline"
9,590,183,4,"colistin"
9,591,183,4,"colistin"
9,592,183,4,"saline"
9,593,184,2,"saline"
9,594,184,2,"colistin"
9,595,185,4,"colistin"
9,596,185,4,"saline"
9,597,185,4,"colistin"
9,598,185,4,"saline"
9,599,186,6,"saline"
9,600,186,6,"colistin"
9,601,186,6,"colistin"
9,602,186,6,"saline"
9,603,186,6,"saline"
9,604,186,6,"colistin"
9,605,187,2,"colistin"
9,606,187,2,"saline"
9,607,188,4,"colistin"
9,608,188,4,"saline"
9,609,188,4,"colistin"
9,610,188,4,"saline"
9,611,189,2,"saline"
9,612,189,2,"colistin"
9,613,190,2,"saline"
9,614,190,2,"colistin"
9,615,191,2,"saline"
9,616,191,2,"colistin"
9,617,192,4,"colistin"
9,618,192,4,"saline"
9,619,192,4,"saline"
9,620,192,4,"colistin"
9,621,193,4,"saline"
9,622,193,4,"colistin"
9,623,193,4,"saline"
9,624,193,4,"colistin"
9,625,194,2,"saline"
9,626,194,2,"colistin"
9,627,195,4,"colistin"
9,628,195,4,"colistin"
9,629,195,4,"saline"
9,630,195,4,"saline"
9,631,196,2,"colistin"
9,632,196,2,"saline"
9,633,197,4,"saline"
9,634,197,4,"colistin"
9,635,197,4,"saline"
9,636,197,4,"colistin"
9,637,198,6,"saline"
9,638,198,6,"colistin"
9,639,198,6,"saline"
9,640,198,6,"colistin"
9,641,198,6,"saline"
9,642,198,6,"colistin"
9,643,199,6,"saline"
9,644,199,6,"colistin"
9,645,199,6,"saline"
9,646,199,6,"colistin"
9,647,199,6,"colistin"
9,648,199,6,"saline"
9,649,200,2,"saline"
9,650,200,2,"colistin"
9,651,201,2,"saline"
9,652,201,2,"colistin"
9,653,202,4,"saline"
9,654,202,4,"colistin"
9,655,202,4,"colistin"
9,656,202,4,"saline"
9,657,203,2,"saline"
9,658,203,2,"colistin"
9,659,204,4,"colistin"
9,660,204,4,"saline"
9,661,204,4,"saline"
9,662,204,4,"colistin"
9,663,205,4,"saline"
9,664,205,4,"colistin"
9,665,205,4,"saline"
9,666,205,4,"colistin"
9,667,206,2,"saline"
9,668,206,2,"colistin"
9,669,207,4,"colistin"
9,670,207,4,"saline"
9,671,207,4,"saline"
9,672,207,4,"colistin"
9,673,208,2,"saline"
9,674,208,2,"colistin"
9,675,209,2,"saline"
9,676,209,2,"colistin"
9,677,210,2,"colistin"
9,678,210,2,"saline"
9,679,211,6,"saline"
9,680,211,6,"saline"
9,681,211,6,"saline"
9,682,211,6,"colistin"
9,683,211,6,"colistin"
9,684,211,6,"colistin"
9,685,212,2,"colistin"
9,686,212,2,"saline"
9,687,213,6,"colistin"
9,688,213,6,"saline"
9,689,213,6,"colistin"
9,690,213,6,"saline"
9,691,213,6,"colistin"
9,692,213,6,"saline"
9,693,214,2,"saline"
9,694,214,2,"colistin"
9,695,215,2,"colistin"
9,696,215,2,"saline"
9,697,216,2,"saline"
9,698,216,2,"colistin"
9,699,217,6,"colistin"
9,700,217,6,"colistin"
9,701,217,6,"colistin"
9,702,217,6,"saline"
9,703,217,6,"saline"
9,704,217,6,"saline"
9,705,218,6,"colistin"
9,706,218,6,"colistin"
9,707,218,6,"saline"
9,708,218,6,"saline"
9,709,218,6,"colistin"
9,710,218,6,"saline"
9,711,219,2,"colistin"
9,712,219,2,"saline"
9,713,220,2,"colistin"
9,714,220,2,"saline"
9,715,221,2,"saline"
9,716,221,2,"colistin"
9,717,222,2,"saline"
9,718,222,2,"colistin"
9,719,223,4,"colistin"
9,720,223,4,"colistin"
9,721,223,4,"saline"
9,722,223,4,"saline"
9,723,224,2,"saline"
9,724,224,2,"colistin"
9,725,225,4,"colistin"
9,726,225,4,"saline"
9,727,225,4,"colistin"
9,728,225,4,"saline"
9,729,226,4,"colistin"
9,730,226,4,"saline"
9,731,226,4,"colistin"
9,732,226,4,"saline"
9,733,227,2,"colistin"
9,734,227,2,"saline"
9,735,228,2,"saline"
9,736,228,2,"colistin"
9,737,229,2,"colistin"
9,738,229,2,"saline"
9,739,230,4,"saline"
9,740,230,4,"colistin"
9,741,230,4,"saline"
9,742,230,4,"colistin"
9,743,231,2,"saline"
9,744,231,2,"colistin"
9,745,232,6,"saline"
9,746,232,6,"colistin"
9,747,232,6,"colistin"
9,748,232,6,"saline"
9,749,232,6,"saline"
9,750,232,6,"colistin"
9,751,233,2,"saline"
9,752,233,2,"colistin"
9,753,234,4,"saline"
9,754,234,4,"colistin"
9,755,234,4,"saline"
9,756,234,4,"colistin"
9,757,235,4,"saline"
9,758,235,4,"colistin"
9,759,235,4,"colistin"
9,760,235,4,"saline"
9,761,236,2,"saline"
9,762,236,2,"colistin"
9,763,237,2,"saline"
9,764,237,2,"colistin"
9,765,238,4,"colistin"
9,766,238,4,"saline"
9,767,238,4,"colistin"
9,768,238,4,"saline"
9,769,239,2,"saline"
9,770,239,2,"colistin"
9,771,240,2,"saline"
9,772,240,2,"colistin"
9,773,241,2,"saline"
9,774,241,2,"colistin"
9,775,242,6,"saline"
9,776,242,6,"colistin"
9,777,242,6,"colistin"
9,778,242,6,"saline"
9,779,242,6,"colistin"
9,780,242,6,"saline"
9,781,243,2,"colistin"
9,782,243,2,"saline"
9,783,244,6,"saline"
9,784,244,6,"saline"
9,785,244,6,"saline"
9,786,244,6,"colistin"
9,787,244,6,"colistin"
9,788,244,6,"colistin"
9,789,245,6,"colistin"
9,790,245,6,"saline"
9,791,245,6,"saline"
9,792,245,6,"colistin"
9,793,245,6,"saline"
9,794,245,6,"colistin"
9,795,246,2,"colistin"
9,796,246,2,"saline"
9,797,247,2,"saline"
9,798,247,2,"colistin"
9,799,248,2,"saline"
9,800,248,2,"colistin"
9,801,249,2,"colistin"
9,802,249,2,"saline"
9,803,250,2,"saline"
9,804,250,2,"colistin"
9,805,251,2,"colistin"
9,806,251,2,"saline"
9,807,252,2,"colistin"
9,808,252,2,"saline"
9,809,253,6,"colistin"
9,810,253,6,"saline"
9,811,253,6,"saline"
9,812,253,6,"colistin"
9,813,253,6,"colistin"
9,814,253,6,"saline"
9,815,254,4,"colistin"
9,816,254,4,"saline"
9,817,254,4,"saline"
9,818,254,4,"colistin"
9,819,255,4,"saline"
9,820,255,4,"colistin"
9,821,255,4,"saline"
9,822,255,4,"colistin"
9,823,256,6,"colistin"
9,824,256,6,"colistin"
9,825,256,6,"colistin"
9,826,256,6,"saline"
9,827,256,6,"saline"
9,828,256,6,"saline"
9,829,257,4,"saline"
9,830,257,4,"saline"
9,831,257,4,"colistin"
9,832,257,4,"colistin"
9,833,258,2,"colistin"
9,834,258,2,"saline"
9,835,259,2,"saline"
9,836,259,2,"colistin"
9,837,260,4,"colistin"
9,838,260,4,"saline"
9,839,260,4,"saline"
9,840,260,4,"colistin"
9,841,261,2,"colistin"
9,842,261,2,"saline"
9,843,262,2,"colistin"
9,844,262,2,"saline"
9,845,263,2,"colistin"
9,846,263,2,"saline"
9,847,264,2,"saline"
9,848,264,2,"colistin"
9,849,265,2,"colistin"
9,850,265,2,"saline"
9,851,266,6,"colistin"
9,852,266,6,"saline"
9,853,266,6,"colistin"
9,854,266,6,"saline"
9,855,266,6,"colistin"
9,856,266,6,"saline"
9,857,267,6,"colistin"
9,858,267,6,"colistin"
9,859,267,6,"saline"
9,860,267,6,"colistin"
9,861,267,6,"saline"
9,862,267,6,"saline"
9,863,268,2,"colistin"
9,864,268,2,"saline"
9,865,269,2,"colistin"
9,866,269,2,"saline"
9,867,270,4,"saline"
9,868,270,4,"colistin"
9,869,270,4,"saline"
9,870,270,4,"colistin"
9,871,271,4,"colistin"
9,872,271,4,"saline"
9,873,271,4,"colistin"
9,874,271,4,"saline"
9,875,272,2,"colistin"
9,876,272,2,"saline"
9,877,273,2,"saline"
9,878,273,2,"colistin"
9,879,274,2,"colistin"
9,880,274,2,"saline"
9,881,275,6,"colistin"
9,882,275,6,"colistin"
9,883,275,6,"saline"
9,884,275,6,"colistin"
9,885,275,6,"saline"
9,886,275,6,"saline"
9,887,276,4,"colistin"
9,888,276,4,"saline"
9,889,276,4,"colistin"
9,890,276,4,"saline"
9,891,277,2,"colistin"
9,892,277,2,"saline"
9,893,278,4,"saline"
9,894,278,4,"colistin"
9,895,278,4,"saline"
9,896,278,4,"colistin"
9,897,279,2,"saline"
9,898,279,2,"colistin"
9,899,280,4,"colistin"
9,900,280,4,"saline"
9,901,280,4,"colistin"
9,902,280,4,"saline"
9,903,281,2,"colistin"
9,904,281,2,"saline"
9,905,282,2,"colistin"
9,906,282,2,"saline"
9,907,283,6,"colistin"
9,908,283,6,"saline"
9,909,283,6,"colistin"
9,910,283,6,"saline"
9,911,283,6,"saline"
9,912,283,6,"colistin"
9,913,284,6,"saline"
9,914,284,6,"saline"
9,915,284,6,"saline"
9,916,284,6,"colistin"
9,917,284,6,"colistin"
9,918,284,6,"colistin"
9,919,285,2,"saline"
9,920,285,2,"colistin"
9,921,286,2,"colistin"
9,922,286,2,"saline"
9,923,287,2,"colistin"
9,924,287,2,"saline"
9,925,288,4,"saline"
9,926,288,4,"saline"
9,927,288,4,"colistin"
9,928,288,4,"colistin"
9,929,289,2,"colistin"
9,930,289,2,"saline"
9,931,290,6,"saline"
9,932,290,6,"saline"
9,933,290,6,"colistin"
9,934,290,6,"colistin"
9,935,290,6,"saline"
9,936,290,6,"colistin"
9,937,291,4,"saline"
9,938,291,4,"colistin"
9,939,291,4,"colistin"
9,940,291,4,"saline"
9,941,292,2,"saline"
9,942,292,2,"colistin"
9,943,293,6,"colistin"
9,944,293,6,"colistin"
9,945,293,6,"saline"
9,946,293,6,"saline"
9,947,293,6,"saline"
9,948,293,6,"colistin"
9,949,294,6,"saline"
9,950,294,6,"saline"
9,951,294,6,"colistin"
9,952,294,6,"colistin"
9,953,294,6,"colistin"
9,954,294,6,"saline"
9,955,295,2,"colistin"
9,956,295,2,"saline"
9,957,296,2,"colistin"
9,958,296,2,"saline"
9,959,297,2,"saline"
9,960,297,2,"colistin"
9,961,298,4,"colistin"
9,962,298,4,"saline"
9,963,298,4,"colistin"
9,964,298,4,"saline"
9,965,299,2,"colistin"
9,966,299,2,"saline"
9,967,300,4,"saline"
9,968,300,4,"saline"
9,969,300,4,"colistin"
9,970,300,4,"colistin"
9,971,301,2,"colistin"
9,972,301,2,"saline"
9,973,302,2,"colistin"
9,974,302,2,"saline"
9,975,303,4,"saline"
9,976,303,4,"colistin"
9,977,303,4,"saline"
9,978,303,4,"colistin"
9,979,304,2,"colistin"
9,980,304,2,"saline"
9,981,305,2,"colistin"
9,982,305,2,"saline"
9,983,306,2,"saline"
9,984,306,2,"colistin"
9,985,307,2,"saline"
9,986,307,2,"colistin"
9,987,308,2,"saline"
9,988,308,2,"colistin"
9,989,309,6,"colistin"
9,990,309,6,"saline"
9,991,309,6,"saline"
9,992,309,6,"colistin"
9,993,309,6,"colistin"
9,994,309,6,"saline"
9,995,310,4,"saline"
9,996,310,4,"saline"
9,997,310,4,"colistin"
9,998,310,4,"colistin"
9,999,311,4,"colistin"
9,1000,311,4,"colistin"
9,1001,311,4,"saline"
9,1002,311,4,"saline"
9,1003,312,2,"saline"
9,1004,312,2,"colistin"
9,1005,313,4,"saline"
9,1006,313,4,"colistin"
9,1007,313,4,"saline"
9,1008,313,4,"colistin"
9,1009,314,4,"colistin"
9,1010,314,4,"saline"
9,1011,314,4,"colistin"
9,1012,314,4,"saline"
9,1013,315,4,"saline"
9,1014,315,4,"saline"
9,1015,315,4,"colistin"
9,1016,315,4,"colistin"
9,1017,316,2,"saline"
9,1018,316,2,"colistin"
9,1019,317,6,"colistin"
9,1020,317,6,"saline"
9,1021,317,6,"saline"
9,1022,317,6,"colistin"
9,1023,317,6,"saline"
9,1024,317,6,"colistin"
9,1025,318,6,"saline"
9,1026,318,6,"saline"
9,1027,318,6,"colistin"
9,1028,318,6,"colistin"
9,1029,318,6,"saline"
9,1030,318,6,"colistin"
9,1031,319,2,"colistin"
9,1032,319,2,"saline"
9,1033,320,6,"colistin"
9,1034,320,6,"colistin"
9,1035,320,6,"colistin"
9,1036,320,6,"saline"
9,1037,320,6,"saline"
9,1038,320,6,"saline"
9,1039,321,2,"colistin"
9,1040,321,2,"saline"
9,1041,322,2,"colistin"
9,1042,322,2,"saline"
9,1043,323,4,"saline"
9,1044,323,4,"colistin"
9,1045,323,4,"colistin"
9,1046,323,4,"saline"
9,1047,324,4,"saline"
9,1048,324,4,"saline"
9,1049,324,4,"colistin"
9,1050,324,4,"colistin"
9,1051,325,2,"colistin"
9,1052,325,2,"saline"
9,1053,326,4,"saline"
9,1054,326,4,"colistin"
9,1055,326,4,"saline"
9,1056,326,4,"colistin"
9,1057,327,4,"colistin"
9,1058,327,4,"saline"
9,1059,327,4,"saline"
9,1060,327,4,"colistin"
9,1061,328,4,"saline"
9,1062,328,4,"colistin"
9,1063,328,4,"saline"
9,1064,328,4,"colistin"
9,1065,329,2,"saline"
9,1066,329,2,"colistin"
9,1067,330,2,"colistin"
9,1068,330,2,"saline"
9,1069,331,2,"saline"
9,1070,331,2,"colistin"
9,1071,332,2,"colistin"
9,1072,332,2,"saline"
9,1073,333,4,"colistin"
9,1074,333,4,"saline"
9,1075,333,4,"colistin"
9,1076,333,4,"saline"
9,1077,334,6,"colistin"
9,1078,334,6,"saline"
9,1079,334,6,"saline"
9,1080,334,6,"colistin"
9,1081,334,6,"saline"
9,1082,334,6,"colistin"
9,1083,335,4,"saline"
9,1084,335,4,"saline"
9,1085,335,4,"colistin"
9,1086,335,4,"colistin"
9,1087,336,2,"saline"
9,1088,336,2,"colistin"
9,1089,337,2,"colistin"
9,1090,337,2,"saline"
9,1091,338,6,"colistin"
9,1092,338,6,"colistin"
9,1093,338,6,"saline"
9,1094,338,6,"saline"
9,1095,338,6,"colistin"
9,1096,338,6,"saline"
9,1097,339,2,"colistin"
9,1098,339,2,"saline"
9,1099,340,2,"colistin"
9,1100,340,2,"saline"
9,1101,341,4,"colistin"
9,1102,341,4,"saline"
9,1103,341,4,"saline"
9,1104,341,4,"colistin"
9,1105,342,2,"colistin"
9,1106,342,2,"saline"
9,1107,343,2,"saline"
9,1108,343,2,"colistin"
9,1109,344,2,"saline"
9,1110,344,2,"colistin"
9,1111,345,2,"colistin"
9,1112,345,2,"saline"
9,1113,346,2,"colistin"
9,1114,346,2,"saline"
9,1115,347,6,"saline"
9,1116,347,6,"colistin"
9,1117,347,6,"saline"
9,1118,347,6,"colistin"
9,1119,347,6,"colistin"
9,1120,347,6,"saline"
9,1121,348,2,"saline"
9,1122,348,2,"colistin"
9,1123,349,2,"colistin"
9,1124,349,2,"saline"
9,1125,350,2,"saline"
9,1126,350,2,"colistin"
9,1127,351,4,"saline"
9,1128,351,4,"colistin"
9,1129,351,4,"colistin"
9,1130,351,4,"saline"
9,1131,352,2,"colistin"
9,1132,352,2,"saline"
9,1133,353,6,"saline"
9,1134,353,6,"saline"
9,1135,353,6,"saline"
9,1136,353,6,"colistin"
9,1137,353,6,"colistin"
9,1138,353,6,"colistin"
9,1139,354,2,"colistin"
9,1140,354,2,"saline"
9,1141,355,2,"colistin"
9,1142,355,2,"saline"
9,1143,356,2,"saline"
9,1144,356,2,"colistin"
9,1145,357,2,"saline"
9,1146,357,2,"colistin"
9,1147,358,6,"saline"
9,1148,358,6,"colistin"
9,1149,358,6,"saline"
9,1150,358,6,"colistin"
9,1151,358,6,"saline"
9,1152,358,6,"colistin"
9,1153,359,2,"colistin"
9,1154,359,2,"saline"
9,1155,360,4,"saline"
9,1156,360,4,"saline"
9,1157,360,4,"colistin"
9,1158,360,4,"colistin"
9,1159,361,2,"saline"
9,1160,361,2,"colistin"
9,1161,362,6,"colistin"
9,1162,362,6,"saline"
9,1163,362,6,"saline"
9,1164,362,6,"colistin"
9,1165,362,6,"saline"
9,1166,362,6,"colistin"
9,1167,363,2,"colistin"
9,1168,363,2,"saline"
9,1169,364,2,"colistin"
9,1170,364,2,"saline"
9,1171,365,2,"colistin"
9,1172,365,2,"saline"
9,1173,366,2,"saline"
9,1174,366,2,"colistin"
9,1175,367,2,"saline"
9,1176,367,2,"colistin"
9,1177,368,4,"colistin"
9,1178,368,4,"saline"
9,1179,368,4,"colistin"
9,1180,368,4,"saline"
9,1181,369,6,"colistin"
9,1182,369,6,"saline"
9,1183,369,6,"colistin"
9,1184,369,6,"saline"
9,1185,369,6,"saline"
9,1186,369,6,"colistin"
9,1187,370,6,"saline"
9,1188,370,6,"colistin"
9,1189,370,6,"saline"
9,1190,370,6,"saline"
9,1191,370,6,"colistin"
9,1192,370,6,"colistin"
9,1193,371,2,"colistin"
9,1194,371,2,"saline"
9,1195,372,2,"saline"
9,1196,372,2,"colistin"
9,1197,373,2,"colistin"
9,1198,373,2,"saline"
9,1199,374,6,"saline"
9,1200,374,6,"colistin"
9,1201,374,6,"colistin"
9,1202,374,6,"colistin"
9,1203,374,6,"saline"
9,1204,374,6,"saline"
9,1205,375,4,"saline"
9,1206,375,4,"colistin"
9,1207,375,4,"saline"
9,1208,375,4,"colistin"
9,1209,376,2,"saline"
9,1210,376,2,"colistin"
9,1211,377,2,"colistin"
9,1212,377,2,"saline"
9,1213,378,4,"saline"
9,1214,378,4,"colistin"
9,1215,378,4,"saline"
9,1216,378,4,"colistin"
9,1217,379,2,"colistin"
9,1218,379,2,"saline"
9,1219,380,2,"colistin"
9,1220,380,2,"saline"
9,1221,381,6,"colistin"
9,1222,381,6,"saline"
9,1223,381,6,"saline"
9,1224,381,6,"colistin"
9,1225,381,6,"colistin"
9,1226,381,6,"saline"
9,1227,382,2,"colistin"
9,1228,382,2,"saline"
9,1229,383,2,"saline"
9,1230,383,2,"colistin"
9,1231,384,2,"colistin"
9,1232,384,2,"saline"
9,1233,385,2,"saline"
9,1234,385,2,"colistin"
9,1235,386,4,"colistin"
9,1236,386,4,"saline"
9,1237,386,4,"saline"
9,1238,386,4,"colistin"
9,1239,387,4,"saline"
9,1240,387,4,"colistin"
9,1241,387,4,"colistin"
9,1242,387,4,"saline"
9,1243,388,2,"saline"
9,1244,388,2,"colistin"
9,1245,389,2,"saline"
9,1246,389,2,"colistin"
9,1247,390,4,"saline"
9,1248,390,4,"saline"
9,1249,390,4,"colistin"
9,1250,390,4,"colistin"
9,1251,391,4,"colistin"
9,1252,391,4,"saline"
9,1253,391,4,"saline"
9,1254,391,4,"colistin"
9,1255,392,4,"saline"
9,1256,392,4,"colistin"
9,1257,392,4,"saline"
9,1258,392,4,"colistin"
9,1259,393,2,"colistin"
9,1260,393,2,"saline"
9,1261,394,2,"colistin"
9,1262,394,2,"saline"
9,1263,395,6,"saline"
9,1264,395,6,"colistin"
9,1265,395,6,"colistin"
9,1266,395,6,"saline"
9,1267,395,6,"saline"
9,1268,395,6,"colistin"
9,1269,396,2,"colistin"
9,1270,396,2,"saline"
9,1271,397,6,"colistin"
9,1272,397,6,"colistin"
9,1273,397,6,"saline"
9,1274,397,6,"saline"
9,1275,397,6,"colistin"
9,1276,397,6,"saline"
9,1277,398,2,"saline"
9,1278,398,2,"colistin"
9,1279,399,4,"saline"
9,1280,399,4,"colistin"
9,1281,399,4,"saline"
9,1282,399,4,"colistin"
9,1283,400,2,"saline"
9,1284,400,2,"colistin"
9,1285,401,2,"colistin"
9,1286,401,2,"saline"
9,1287,402,6,"colistin"
9,1288,402,6,"colistin"
9,1289,402,6,"saline"
9,1290,402,6,"saline"
9,1291,402,6,"saline"
9,1292,402,6,"colistin"
9,1293,403,2,"colistin"
9,1294,403,2,"saline"
9,1295,404,2,"saline"
9,1296,404,2,"colistin"
9,1297,405,6,"saline"
9,1298,405,6,"saline"
9,1299,405,6,"colistin"
9,1300,405,6,"saline"
9,1301,405,6,"colistin"
9,1302,405,6,"colistin"
9,1303,406,4,"colistin"
9,1304,406,4,"colistin"
9,1305,406,4,"saline"
9,1306,406,4,"saline"
9,1307,407,2,"colistin"
9,1308,407,2,"saline"
9,1309,408,4,"colistin"
9,1310,408,4,"saline"
9,1311,408,4,"saline"
9,1312,408,4,"colistin"
9,1313,409,4,"colistin"
9,1314,409,4,"colistin"
9,1315,409,4,"saline"
9,1316,409,4,"saline"
9,1317,410,4,"colistin"
9,1318,410,4,"saline"
9,1319,410,4,"colistin"
9,1320,410,4,"saline"
9,1321,411,2,"saline"
9,1322,411,2,"colistin"
9,1323,412,4,"colistin"
9,1324,412,4,"saline"
9,1325,412,4,"colistin"
9,1326,412,4,"saline"
9,1327,413,2,"colistin"
9,1328,413,2,"saline"
9,1329,414,2,"saline"
9,1330,414,2,"colistin"
9,1331,415,4,"colistin"
9,1332,415,4,"saline"
9,1333,415,4,"colistin"
9,1334,415,4,"saline"
9,1335,416,4,"saline"
9,1336,416,4,"saline"
9,1337,416,4,"colistin"
9,1338,416,4,"colistin"
9,1339,417,2,"colistin"
9,1340,417,2,"saline"
9,1341,418,2,"saline"
9,1342,418,2,"colistin"
9,1343,419,6,"saline"
9,1344,419,6,"colistin"
9,1345,419,6,"saline"
9,1346,419,6,"colistin"
9,1347,419,6,"saline"
9,1348,419,6,"colistin"
9,1349,420,4,"colistin"
9,1350,420,4,"saline"
9,1351,420,4,"colistin"
9,1352,420,4,"saline"
9,1353,421,2,"saline"
9,1354,421,2,"colistin"
9,1355,422,6,"saline"
9,1356,422,6,"colistin"
9,1357,422,6,"colistin"
9,1358,422,6,"saline"
9,1359,422,6,"saline"
9,1360,422,6,"colistin"
9,1361,423,6,"saline"
9,1362,423,6,"colistin"
9,1363,423,6,"colistin"
9,1364,423,6,"saline"
9,1365,423,6,"colistin"
9,1366,423,6,"saline"
9,1367,424,6,"saline"
9,1368,424,6,"colistin"
9,1369,424,6,"saline"
9,1370,424,6,"saline"
9,1371,424,6,"colistin"
9,1372,424,6,"colistin"
9,1373,425,4,"saline"
9,1374,425,4,"saline"
9,1375,425,4,"colistin"
9,1376,425,4,"colistin"
9,1377,426,2,"colistin"
9,1378,426,2,"saline"
9,1379,427,4,"colistin"
9,1380,427,4,"saline"
9,1381,427,4,"saline"
9,1382,427,4,"colistin"
9,1383,428,6,"saline"
9,1384,428,6,"colistin"
9,1385,428,6,"saline"
9,1386,428,6,"saline"
9,1387,428,6,"colistin"
9,1388,428,6,"colistin"
9,1389,429,2,"colistin"
9,1390,429,2,"saline"
9,1391,430,4,"saline"
9,1392,430,4,"colistin"
9,1393,430,4,"colistin"
9,1394,430,4,"saline"
9,1395,431,2,"saline"
9,1396,431,2,"colistin"
9,1397,432,6,"saline"
9,1398,432,6,"colistin"
9,1399,432,6,"saline"
9,1400,432,6,"colistin"
9,1401,432,6,"colistin"
9,1402,432,6,"saline"
9,1403,433,2,"saline"
9,1404,433,2,"colistin"
9,1405,434,4,"saline"
9,1406,434,4,"colistin"
9,1407,434,4,"colistin"
9,1408,434,4,"saline"
9,1409,435,6,"colistin"
9,1410,435,6,"colistin"
9,1411,435,6,"saline"
9,1412,435,6,"colistin"
9,1413,435,6,"saline"
9,1414,435,6,"saline"
9,1415,436,2,"colistin"
9,1416,436,2,"saline"
9,1417,437,6,"saline"
9,1418,437,6,"saline"
9,1419,437,6,"colistin"
9,1420,437,6,"colistin"
9,1421,437,6,"saline"
9,1422,437,6,"colistin"
9,1423,438,4,"colistin"
9,1424,438,4,"saline"
9,1425,438,4,"colistin"
9,1426,438,4,"saline"
9,1427,439,2,"saline"
9,1428,439,2,"colistin"
9,1429,440,2,"saline"
9,1430,440,2,"colistin"
9,1431,441,4,"saline"
9,1432,441,4,"colistin"
9,1433,441,4,"saline"
9,1434,441,4,"colistin"
9,1435,442,2,"colistin"
9,1436,442,2,"saline"
9,1437,443,4,"colistin"
9,1438,443,4,"saline"
9,1439,443,4,"colistin"
9,1440,443,4,"saline"
9,1441,444,6,"colistin"
9,1442,444,6,"colistin"
9,1443,444,6,"saline"
9,1444,444,6,"saline"
9,1445,444,6,"colistin"
9,1446,444,6,"saline"
9,1447,445,6,"colistin"
9,1448,445,6,"saline"
9,1449,445,6,"saline"
9,1450,445,6,"colistin"
9,1451,445,6,"colistin"
9,1452,445,6,"saline"
9,1453,446,6,"saline"
9,1454,446,6,"colistin"
9,1455,446,6,"colistin"
9,1456,446,6,"saline"
9,1457,446,6,"colistin"
9,1458,446,6,"saline"
9,1459,447,2,"colistin"
9,1460,447,2,"saline"
9,1461,448,6,"saline"
9,1462,448,6,"colistin"
9,1463,448,6,"colistin"
9,1464,448,6,"saline"
9,1465,448,6,"saline"
9,1466,448,6,"colistin"
9,1467,449,6,"saline"
9,1468,449,6,"saline"
9,1469,449,6,"colistin"
9,1470,449,6,"colistin"
9,1471,449,6,"saline"
9,1472,449,6,"colistin"
9,1473,450,6,"saline"
9,1474,450,6,"colistin"
9,1475,450,6,"saline"
9,1476,450,6,"colistin"
9,1477,450,6,"saline"
9,1478,450,6,"colistin"
9,1479,451,6,"colistin"
9,1480,451,6,"saline"
9,1481,451,6,"saline"
9,1482,451,6,"colistin"
9,1483,451,6,"saline"
9,1484,451,6,"colistin"
9,1485,452,2,"colistin"
9,1486,452,2,"saline"
9,1487,453,2,"colistin"
